transcript,audio_path
dingoe,./Flask/content/dataset/dingoe/dingoe_syifa.wav
dingoe,./Flask/content/dataset/dingoe/dingoe_tajrit.wav
dingoe,./Flask/content/dataset/dingoe/dingoe_te.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_abang.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_andra.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_apid.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_ari.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_bg_yasir.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_c_jal.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_daudi.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_dek_wah.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_dinda.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_faiz.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_imam.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_jahrol.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_jessie.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_jol.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_kakak.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_mamak.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_muharis.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_oja.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_oom.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_rafiq.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_reja.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_syifa.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_tajrit.wav
droeneuh,./Flask/content/dataset/droeneuh/droeneuh_te.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_abang.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_andra.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_apid.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_ari.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_bg_yasir.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_bulek.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_c_jal.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_daudi.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_dek_wah.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_dinda.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_faiz.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_imam.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_jahrol.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_jessie.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_jol.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_kakak.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_mamak.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_muharis.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_oja.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_oom.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_rafiq.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_reja.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_syifa.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_tajrit.wav
dudoe,./Flask/content/dataset/dudoe/dudoe_te.wav
duk,./Flask/content/dataset/duk/duk_abang.wav
duk,./Flask/content/dataset/duk/duk_andra.wav
duk,./Flask/content/dataset/duk/duk_apid.wav
duk,./Flask/content/dataset/duk/duk_ari.wav
duk,./Flask/content/dataset/duk/duk_bg_yasir.wav
duk,./Flask/content/dataset/duk/duk_bulek.wav
duk,./Flask/content/dataset/duk/duk_c_jal.wav
duk,./Flask/content/dataset/duk/duk_daudi.wav
duk,./Flask/content/dataset/duk/duk_dek_wah.wav
duk,./Flask/content/dataset/duk/duk_dinda.wav
duk,./Flask/content/dataset/duk/duk_faiz.wav
duk,./Flask/content/dataset/duk/duk_imam.wav
duk,./Flask/content/dataset/duk/duk_jahrol.wav
duk,./Flask/content/dataset/duk/duk_jessie.wav
duk,./Flask/content/dataset/duk/duk_jol.wav
duk,./Flask/content/dataset/duk/duk_kakak.wav
duk,./Flask/content/dataset/duk/duk_mamak.wav
duk,./Flask/content/dataset/duk/duk_muharis.wav
duk,./Flask/content/dataset/duk/duk_oja.wav
duk,./Flask/content/dataset/duk/duk_oom.wav
duk,./Flask/content/dataset/duk/duk_rafiq.wav
duk,./Flask/content/dataset/duk/duk_reja.wav
duk,./Flask/content/dataset/duk/duk_syifa.wav
duk,./Flask/content/dataset/duk/duk_tajrit.wav
duk,./Flask/content/dataset/duk/duk_te.wav
eh,./Flask/content/dataset/eh/eh_abang.wav
eh,./Flask/content/dataset/eh/eh_andra.wav
eh,./Flask/content/dataset/eh/eh_apid.wav
eh,./Flask/content/dataset/eh/eh_ari.wav
eh,./Flask/content/dataset/eh/eh_bg_yasir.wav
eh,./Flask/content/dataset/eh/eh_bulek.wav
eh,./Flask/content/dataset/eh/eh_c_jal.wav
eh,./Flask/content/dataset/eh/eh_daudi.wav
eh,./Flask/content/dataset/eh/eh_dek_wah.wav
eh,./Flask/content/dataset/eh/eh_dinda.wav
eh,./Flask/content/dataset/eh/eh_faiz.wav
eh,./Flask/content/dataset/eh/eh_imam.wav
eh,./Flask/content/dataset/eh/eh_jahrol.wav
eh,./Flask/content/dataset/eh/eh_jessie.wav
eh,./Flask/content/dataset/eh/eh_jol.wav
eh,./Flask/content/dataset/eh/eh_kakak.wav
eh,./Flask/content/dataset/eh/eh_mamak.wav
eh,./Flask/content/dataset/eh/eh_muharis.wav
eh,./Flask/content/dataset/eh/eh_oja.wav
eh,./Flask/content/dataset/eh/eh_oom.wav
eh,./Flask/content/dataset/eh/eh_rafiq.wav
eh,./Flask/content/dataset/eh/eh_reja.wav
eh,./Flask/content/dataset/eh/eh_syifa.wav
eh,./Flask/content/dataset/eh/eh_tajrit.wav
eh,./Flask/content/dataset/eh/eh_te.wav
get,./Flask/content/dataset/get/get_abang.wav
get,./Flask/content/dataset/get/get_andra.wav
get,./Flask/content/dataset/get/get_apid.wav
get,./Flask/content/dataset/get/get_ari.wav
get,./Flask/content/dataset/get/get_bg_yasir.wav
get,./Flask/content/dataset/get/get_bulek.wav
get,./Flask/content/dataset/get/get_c_jal.wav
get,./Flask/content/dataset/get/get_daudi.wav
get,./Flask/content/dataset/get/get_dek_wah.wav
get,./Flask/content/dataset/get/get_dinda.wav
get,./Flask/content/dataset/get/get_faiz.wav
get,./Flask/content/dataset/get/get_imam.wav
get,./Flask/content/dataset/get/get_jahrol.wav
get,./Flask/content/dataset/get/get_jessie.wav
get,./Flask/content/dataset/get/get_jol.wav
get,./Flask/content/dataset/get/get_kakak.wav
get,./Flask/content/dataset/get/get_mamak.wav
get,./Flask/content/dataset/get/get_muharis.wav
get,./Flask/content/dataset/get/get_oja.wav
get,./Flask/content/dataset/get/get_oom.wav
get,./Flask/content/dataset/get/get_rafiq.wav
get,./Flask/content/dataset/get/get_reja.wav
get,./Flask/content/dataset/get/get_syifa.wav
get,./Flask/content/dataset/get/get_tajrit.wav
get,./Flask/content/dataset/get/get_te.wav
golom,./Flask/content/dataset/golom/golom_abang.wav
golom,./Flask/content/dataset/golom/golom_andra.wav
golom,./Flask/content/dataset/golom/golom_apid.wav
golom,./Flask/content/dataset/golom/golom_ari.wav
golom,./Flask/content/dataset/golom/golom_bg_yasir.wav
golom,./Flask/content/dataset/golom/golom_bulek.wav
golom,./Flask/content/dataset/golom/golom_c_jal.wav
golom,./Flask/content/dataset/golom/golom_daudi.wav
golom,./Flask/content/dataset/golom/golom_dek_wah.wav
golom,./Flask/content/dataset/golom/golom_dinda.wav
golom,./Flask/content/dataset/golom/golom_faiz.wav
golom,./Flask/content/dataset/golom/golom_imam.wav
golom,./Flask/content/dataset/golom/golom_jahrol.wav
golom,./Flask/content/dataset/golom/golom_jessie.wav
golom,./Flask/content/dataset/golom/golom_jol.wav
golom,./Flask/content/dataset/golom/golom_kakak.wav
golom,./Flask/content/dataset/golom/golom_mamak.wav
golom,./Flask/content/dataset/golom/golom_muharis.wav
golom,./Flask/content/dataset/golom/golom_oja.wav
golom,./Flask/content/dataset/golom/golom_oom.wav
golom,./Flask/content/dataset/golom/golom_rafiq.wav
golom,./Flask/content/dataset/golom/golom_reja.wav
golom,./Flask/content/dataset/golom/golom_syifa.wav
golom,./Flask/content/dataset/golom/golom_tajrit.wav
golom,./Flask/content/dataset/golom/golom_te.wav
grah,./Flask/content/dataset/grah/grah_abang.wav
grah,./Flask/content/dataset/grah/grah_andra.wav
grah,./Flask/content/dataset/grah/grah_apid.wav
grah,./Flask/content/dataset/grah/grah_ari.wav
grah,./Flask/content/dataset/grah/grah_bg_yasir.wav
grah,./Flask/content/dataset/grah/grah_bulek.wav
grah,./Flask/content/dataset/grah/grah_c_jal.wav
grah,./Flask/content/dataset/grah/grah_daudi.wav
grah,./Flask/content/dataset/grah/grah_dek_wah.wav
grah,./Flask/content/dataset/grah/grah_dinda.wav
grah,./Flask/content/dataset/grah/grah_faiz.wav
grah,./Flask/content/dataset/grah/grah_imam.wav
grah,./Flask/content/dataset/grah/grah_jahrol.wav
grah,./Flask/content/dataset/grah/grah_jessie.wav
grah,./Flask/content/dataset/grah/grah_jol.wav
grah,./Flask/content/dataset/grah/grah_kakak.wav
grah,./Flask/content/dataset/grah/grah_mamak.wav
grah,./Flask/content/dataset/grah/grah_muharis.wav
grah,./Flask/content/dataset/grah/grah_oja.wav
grah,./Flask/content/dataset/grah/grah_oom.wav
grah,./Flask/content/dataset/grah/grah_rafiq.wav
grah,./Flask/content/dataset/grah/grah_reja.wav
grah,./Flask/content/dataset/grah/grah_syifa.wav
grah,./Flask/content/dataset/grah/grah_tajrit.wav
grah,./Flask/content/dataset/grah/grah_te.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_abang.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_andra.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_apid.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_ari.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_bg_yasir.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_bulek.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_c_jal.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_daudi.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_dek_wah.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_dinda.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_faiz.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_imam.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_jahrol.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_jessie.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_jol.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_kakak.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_mamak.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_muharis.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_oja.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_oom.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_rafiq.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_reja.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_syifa.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_tajrit.wav
hanjeut,./Flask/content/dataset/hanjeut/hanjeut_te.wav
hek,./Flask/content/dataset/hek/hek_abang.wav
hek,./Flask/content/dataset/hek/hek_andra.wav
hek,./Flask/content/dataset/hek/hek_apid.wav
hek,./Flask/content/dataset/hek/hek_ari.wav
hek,./Flask/content/dataset/hek/hek_bg_yasir.wav
hek,./Flask/content/dataset/hek/hek_bulek.wav
hek,./Flask/content/dataset/hek/hek_c_jal.wav
hek,./Flask/content/dataset/hek/hek_daudi.wav
hek,./Flask/content/dataset/hek/hek_dek_wah.wav
hek,./Flask/content/dataset/hek/hek_dinda.wav
hek,./Flask/content/dataset/hek/hek_faiz.wav
hek,./Flask/content/dataset/hek/hek_imam.wav
hek,./Flask/content/dataset/hek/hek_jahrol.wav
hek,./Flask/content/dataset/hek/hek_jessie.wav
hek,./Flask/content/dataset/hek/hek_jol.wav
hek,./Flask/content/dataset/hek/hek_kakak.wav
hek,./Flask/content/dataset/hek/hek_mamak.wav
hek,./Flask/content/dataset/hek/hek_muharis.wav
hek,./Flask/content/dataset/hek/hek_oja.wav
hek,./Flask/content/dataset/hek/hek_oom.wav
hek,./Flask/content/dataset/hek/hek_rafiq.wav
hek,./Flask/content/dataset/hek/hek_reja.wav
hek,./Flask/content/dataset/hek/hek_syifa.wav
hek,./Flask/content/dataset/hek/hek_tajrit.wav
hek,./Flask/content/dataset/hek/hek_te.wav
ie,./Flask/content/dataset/ie/ie_abang.wav
ie,./Flask/content/dataset/ie/ie_andra.wav
ie,./Flask/content/dataset/ie/ie_apid.wav
ie,./Flask/content/dataset/ie/ie_ari.wav
ie,./Flask/content/dataset/ie/ie_bg_yasir.wav
ie,./Flask/content/dataset/ie/ie_bulek.wav
ie,./Flask/content/dataset/ie/ie_c_jal.wav
ie,./Flask/content/dataset/ie/ie_daudi.wav
ie,./Flask/content/dataset/ie/ie_dek_wah.wav
ie,./Flask/content/dataset/ie/ie_dinda.wav
ie,./Flask/content/dataset/ie/ie_faiz.wav
ie,./Flask/content/dataset/ie/ie_imam.wav
ie,./Flask/content/dataset/ie/ie_jahrol.wav
ie,./Flask/content/dataset/ie/ie_jessie.wav
ie,./Flask/content/dataset/ie/ie_jol.wav
ie,./Flask/content/dataset/ie/ie_kakak.wav
ie,./Flask/content/dataset/ie/ie_mamak.wav
ie,./Flask/content/dataset/ie/ie_muharis.wav
ie,./Flask/content/dataset/ie/ie_oja.wav
ie,./Flask/content/dataset/ie/ie_oom.wav
ie,./Flask/content/dataset/ie/ie_rafiq.wav
ie,./Flask/content/dataset/ie/ie_reja.wav
ie,./Flask/content/dataset/ie/ie_syifa.wav
ie,./Flask/content/dataset/ie/ie_tajrit.wav
ie,./Flask/content/dataset/ie/ie_te.wav
ilee,./Flask/content/dataset/ilee/ilee_abang.wav
ilee,./Flask/content/dataset/ilee/ilee_andra.wav
ilee,./Flask/content/dataset/ilee/ilee_apid.wav
ilee,./Flask/content/dataset/ilee/ilee_ari.wav
ilee,./Flask/content/dataset/ilee/ilee_bg_yasir.wav
ilee,./Flask/content/dataset/ilee/ilee_bulek.wav
ilee,./Flask/content/dataset/ilee/ilee_c_jal.wav
ilee,./Flask/content/dataset/ilee/ilee_daudi.wav
ilee,./Flask/content/dataset/ilee/ilee_dek_wah.wav
ilee,./Flask/content/dataset/ilee/ilee_dinda.wav
ilee,./Flask/content/dataset/ilee/ilee_faiz.wav
ilee,./Flask/content/dataset/ilee/ilee_imam.wav
ilee,./Flask/content/dataset/ilee/ilee_jahrol.wav
ilee,./Flask/content/dataset/ilee/ilee_jessie.wav
ilee,./Flask/content/dataset/ilee/ilee_jol.wav
ilee,./Flask/content/dataset/ilee/ilee_kakak.wav
ilee,./Flask/content/dataset/ilee/ilee_mamak.wav
ilee,./Flask/content/dataset/ilee/ilee_muharis.wav
ilee,./Flask/content/dataset/ilee/ilee_oja.wav
ilee,./Flask/content/dataset/ilee/ilee_oom.wav
ilee,./Flask/content/dataset/ilee/ilee_rafiq.wav
ilee,./Flask/content/dataset/ilee/ilee_reja.wav
ilee,./Flask/content/dataset/ilee/ilee_syifa.wav
ilee,./Flask/content/dataset/ilee/ilee_tajrit.wav
ilee,./Flask/content/dataset/ilee/ilee_te.wav
jak,./Flask/content/dataset/jak/jak_abang.wav
jak,./Flask/content/dataset/jak/jak_andra.wav
jak,./Flask/content/dataset/jak/jak_apid.wav
jak,./Flask/content/dataset/jak/jak_ari.wav
jak,./Flask/content/dataset/jak/jak_bg_yasir.wav
jak,./Flask/content/dataset/jak/jak_bulek.wav
jak,./Flask/content/dataset/jak/jak_c_jal.wav
jak,./Flask/content/dataset/jak/jak_daudi.wav
jak,./Flask/content/dataset/jak/jak_dek_wah.wav
jak,./Flask/content/dataset/jak/jak_dinda.wav
jak,./Flask/content/dataset/jak/jak_faiz.wav
jak,./Flask/content/dataset/jak/jak_imam.wav
jak,./Flask/content/dataset/jak/jak_jahrol.wav
jak,./Flask/content/dataset/jak/jak_jessie.wav
jak,./Flask/content/dataset/jak/jak_jol.wav
jak,./Flask/content/dataset/jak/jak_kakak.wav
jak,./Flask/content/dataset/jak/jak_mamak.wav
jak,./Flask/content/dataset/jak/jak_muharis.wav
jak,./Flask/content/dataset/jak/jak_oja.wav
jak,./Flask/content/dataset/jak/jak_oom.wav
jak,./Flask/content/dataset/jak/jak_rafiq.wav
jak,./Flask/content/dataset/jak/jak_reja.wav
jak,./Flask/content/dataset/jak/jak_syifa.wav
jak,./Flask/content/dataset/jak/jak_tajrit.wav
jak,./Flask/content/dataset/jak/jak_te.wav
jep,./Flask/content/dataset/jep/jep_abang.wav
jep,./Flask/content/dataset/jep/jep_andra.wav
jep,./Flask/content/dataset/jep/jep_apid.wav
jep,./Flask/content/dataset/jep/jep_ari.wav
jep,./Flask/content/dataset/jep/jep_bg_yasir.wav
jep,./Flask/content/dataset/jep/jep_bulek.wav
jep,./Flask/content/dataset/jep/jep_c_jal.wav
jep,./Flask/content/dataset/jep/jep_daudi.wav
jep,./Flask/content/dataset/jep/jep_dek_wah.wav
jep,./Flask/content/dataset/jep/jep_dinda.wav
jep,./Flask/content/dataset/jep/jep_faiz.wav
jep,./Flask/content/dataset/jep/jep_imam.wav
jep,./Flask/content/dataset/jep/jep_jahrol.wav
jep,./Flask/content/dataset/jep/jep_jessie.wav
jep,./Flask/content/dataset/jep/jep_jol.wav
jep,./Flask/content/dataset/jep/jep_kakak.wav
jep,./Flask/content/dataset/jep/jep_mamak.wav
jep,./Flask/content/dataset/jep/jep_muharis.wav
jep,./Flask/content/dataset/jep/jep_oja.wav
jep,./Flask/content/dataset/jep/jep_oom.wav
jep,./Flask/content/dataset/jep/jep_rafiq.wav
jep,./Flask/content/dataset/jep/jep_reja.wav
jep,./Flask/content/dataset/jep/jep_syifa.wav
jep,./Flask/content/dataset/jep/jep_tajrit.wav
jep,./Flask/content/dataset/jep/jep_te.wav
jeut,./Flask/content/dataset/jeut/jeut_abang.wav
jeut,./Flask/content/dataset/jeut/jeut_andra.wav
jeut,./Flask/content/dataset/jeut/jeut_apid.wav
jeut,./Flask/content/dataset/jeut/jeut_ari.wav
jeut,./Flask/content/dataset/jeut/jeut_bg_yasir.wav
jeut,./Flask/content/dataset/jeut/jeut_bulek.wav
jeut,./Flask/content/dataset/jeut/jeut_c_jal.wav
jeut,./Flask/content/dataset/jeut/jeut_daudi.wav
jeut,./Flask/content/dataset/jeut/jeut_dek_wah.wav
jeut,./Flask/content/dataset/jeut/jeut_dinda.wav
jeut,./Flask/content/dataset/jeut/jeut_faiz.wav
jeut,./Flask/content/dataset/jeut/jeut_imam.wav
jeut,./Flask/content/dataset/jeut/jeut_jahrol.wav
jeut,./Flask/content/dataset/jeut/jeut_jessie.wav
jeut,./Flask/content/dataset/jeut/jeut_jol.wav
jeut,./Flask/content/dataset/jeut/jeut_kakak.wav
jeut,./Flask/content/dataset/jeut/jeut_mamak.wav
jeut,./Flask/content/dataset/jeut/jeut_muharis.wav
jeut,./Flask/content/dataset/jeut/jeut_oja.wav
jeut,./Flask/content/dataset/jeut/jeut_oom.wav
jeut,./Flask/content/dataset/jeut/jeut_rafiq.wav
jeut,./Flask/content/dataset/jeut/jeut_reja.wav
jeut,./Flask/content/dataset/jeut/jeut_syifa.wav
jeut,./Flask/content/dataset/jeut/jeut_tajrit.wav
jeut,./Flask/content/dataset/jeut/jeut_te.wav
jih,./Flask/content/dataset/jih/jih_abang.wav
jih,./Flask/content/dataset/jih/jih_andra.wav
jih,./Flask/content/dataset/jih/jih_apid.wav
jih,./Flask/content/dataset/jih/jih_ari.wav
jih,./Flask/content/dataset/jih/jih_bg_yasir.wav
jih,./Flask/content/dataset/jih/jih_bulek.wav
jih,./Flask/content/dataset/jih/jih_c_jal.wav
jih,./Flask/content/dataset/jih/jih_daudi.wav
jih,./Flask/content/dataset/jih/jih_dek_wah.wav
jih,./Flask/content/dataset/jih/jih_dinda.wav
jih,./Flask/content/dataset/jih/jih_faiz.wav
jih,./Flask/content/dataset/jih/jih_imam.wav
jih,./Flask/content/dataset/jih/jih_jahrol.wav
jih,./Flask/content/dataset/jih/jih_jessie.wav
jih,./Flask/content/dataset/jih/jih_jol.wav
jih,./Flask/content/dataset/jih/jih_kakak.wav
jih,./Flask/content/dataset/jih/jih_mamak.wav
jih,./Flask/content/dataset/jih/jih_muharis.wav
jih,./Flask/content/dataset/jih/jih_oja.wav
jih,./Flask/content/dataset/jih/jih_oom.wav
jih,./Flask/content/dataset/jih/jih_rafiq.wav
jih,./Flask/content/dataset/jih/jih_reja.wav
jih,./Flask/content/dataset/jih/jih_syifa.wav
jih,./Flask/content/dataset/jih/jih_tajrit.wav
jih,./Flask/content/dataset/jih/jih_te.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_abang.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_andra.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_apid.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_ari.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_bg_yasir.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_bulek.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_c_jal.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_daudi.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_dek_wah.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_dinda.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_faiz.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_imam.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_jahrol.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_jessie.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_jol.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_kakak.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_mamak.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_muharis.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_oja.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_oom.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_rafiq.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_reja.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_syifa.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_tajrit.wav
jinoe,./Flask/content/dataset/jinoe/jinoe_te.wav
jok,./Flask/content/dataset/jok/jok_abang.wav
jok,./Flask/content/dataset/jok/jok_andra.wav
jok,./Flask/content/dataset/jok/jok_apid.wav
jok,./Flask/content/dataset/jok/jok_ari.wav
jok,./Flask/content/dataset/jok/jok_bg_yasir.wav
jok,./Flask/content/dataset/jok/jok_bulek.wav
jok,./Flask/content/dataset/jok/jok_c_jal.wav
jok,./Flask/content/dataset/jok/jok_daudi.wav
jok,./Flask/content/dataset/jok/jok_dek_wah.wav
jok,./Flask/content/dataset/jok/jok_dinda.wav
jok,./Flask/content/dataset/jok/jok_faiz.wav
jok,./Flask/content/dataset/jok/jok_imam.wav
jok,./Flask/content/dataset/jok/jok_jahrol.wav
jok,./Flask/content/dataset/jok/jok_jessie.wav
jok,./Flask/content/dataset/jok/jok_jol.wav
jok,./Flask/content/dataset/jok/jok_kakak.wav
jok,./Flask/content/dataset/jok/jok_mamak.wav
jok,./Flask/content/dataset/jok/jok_muharis.wav
jok,./Flask/content/dataset/jok/jok_oja.wav
jok,./Flask/content/dataset/jok/jok_oom.wav
jok,./Flask/content/dataset/jok/jok_rafiq.wav
jok,./Flask/content/dataset/jok/jok_reja.wav
jok,./Flask/content/dataset/jok/jok_syifa.wav
jok,./Flask/content/dataset/jok/jok_tajrit.wav
jok,./Flask/content/dataset/jok/jok_te.wav
ka,./Flask/content/dataset/ka/ka_abang.wav
ka,./Flask/content/dataset/ka/ka_andra.wav
ka,./Flask/content/dataset/ka/ka_apid.wav
ka,./Flask/content/dataset/ka/ka_ari.wav
ka,./Flask/content/dataset/ka/ka_bg_yasir.wav
ka,./Flask/content/dataset/ka/ka_bulek.wav
ka,./Flask/content/dataset/ka/ka_c_jal.wav
ka,./Flask/content/dataset/ka/ka_daudi.wav
ka,./Flask/content/dataset/ka/ka_dek_wah.wav
ka,./Flask/content/dataset/ka/ka_dinda.wav
ka,./Flask/content/dataset/ka/ka_faiz.wav
ka,./Flask/content/dataset/ka/ka_imam.wav
ka,./Flask/content/dataset/ka/ka_jahrol.wav
ka,./Flask/content/dataset/ka/ka_jessie.wav
ka,./Flask/content/dataset/ka/ka_jol.wav
ka,./Flask/content/dataset/ka/ka_kakak.wav
ka,./Flask/content/dataset/ka/ka_mamak.wav
ka,./Flask/content/dataset/ka/ka_muharis.wav
ka,./Flask/content/dataset/ka/ka_oja.wav
ka,./Flask/content/dataset/ka/ka_oom.wav
ka,./Flask/content/dataset/ka/ka_rafiq.wav
ka,./Flask/content/dataset/ka/ka_reja.wav
ka,./Flask/content/dataset/ka/ka_syifa.wav
ka,./Flask/content/dataset/ka/ka_tajrit.wav
ka,./Flask/content/dataset/ka/ka_te.wav
kalon,./Flask/content/dataset/kalon/kalon_abang.wav
kalon,./Flask/content/dataset/kalon/kalon_andra.wav
kalon,./Flask/content/dataset/kalon/kalon_apid.wav
kalon,./Flask/content/dataset/kalon/kalon_ari.wav
kalon,./Flask/content/dataset/kalon/kalon_bg_yasir.wav
kalon,./Flask/content/dataset/kalon/kalon_bulek.wav
kalon,./Flask/content/dataset/kalon/kalon_c_jal.wav
kalon,./Flask/content/dataset/kalon/kalon_daudi.wav
kalon,./Flask/content/dataset/kalon/kalon_dek_wah.wav
kalon,./Flask/content/dataset/kalon/kalon_dinda.wav
kalon,./Flask/content/dataset/kalon/kalon_faiz.wav
kalon,./Flask/content/dataset/kalon/kalon_imam.wav
kalon,./Flask/content/dataset/kalon/kalon_jahrol.wav
kalon,./Flask/content/dataset/kalon/kalon_jessie.wav
kalon,./Flask/content/dataset/kalon/kalon_jol.wav
kalon,./Flask/content/dataset/kalon/kalon_kakak.wav
kalon,./Flask/content/dataset/kalon/kalon_mamak.wav
kalon,./Flask/content/dataset/kalon/kalon_muharis.wav
kalon,./Flask/content/dataset/kalon/kalon_oja.wav
kalon,./Flask/content/dataset/kalon/kalon_oom.wav
kalon,./Flask/content/dataset/kalon/kalon_rafiq.wav
kalon,./Flask/content/dataset/kalon/kalon_reja.wav
kalon,./Flask/content/dataset/kalon/kalon_syifa.wav
kalon,./Flask/content/dataset/kalon/kalon_tajrit.wav
kalon,./Flask/content/dataset/kalon/kalon_te.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_abang.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_andra.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_apid.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_ari.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_bg_yasir.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_bulek.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_c_jal.wav
